label,profile,start_update
A,101010,299701
B,010101,294135
A,101010,291284
B,010101,287231
A,101010,282606
B,010101,278069
A,101010,273035
B,010101,270984
A,101010,264624
B,010101,256513
A,101010,250605
B,010101,244511
A,101010,239765
B,010101,235115
A,101010,228544
B,010101,224842
A,101010,221144
B,010101,216047
A,101010,210688
B,010101,205032
A,101010,199001
B,010101,194725
A,101010,191010
B,010101,184562
A,101010,179998
B,010101,174037
A,101010,169652
B,010101,166529
A,101010,161914
B,010101,156464
A,101010,153789
B,010101,147670
A,101010,143891
B,010101,138635
A,101010,134480
B,010101,130787
A,101010,125984
B,010101,121079
A,101010,115770
B,010101,111356
A,101010,105452
B,010101,99812
A,101010,95111
B,010101,89479
A,101010,84789
B,010101,78953
A,101010,75327
B,010101,70318
A,101010,65479
B,010101,59989
A,101010,53967
B,010101,47453
A,101010,42409
B,010101,38257
A,101010,33282
B,010101,28572
A,101010,22241
B,010101,17192
A,101010,11822
B,010101,6494
A,101010,70
B,010101,0
