label,profile,start_update
A,101010,299701
B,010101,297554
A,101010,295066
B,010101,293280
A,101010,291789
B,010101,289749
A,101010,287694
B,010101,285007
A,101010,283516
B,010101,281023
A,101010,278925
B,010101,277138
A,101010,275611
B,010101,273029
A,101010,271191
B,010101,269937
A,101010,268563
B,010101,266532
A,101010,264962
B,010101,262714
A,101010,260256
B,010101,257807
A,101010,256131
B,010101,254571
A,101010,252639
B,010101,250895
A,101010,248697
B,010101,246413
A,101010,243613
B,010101,241397
A,101010,238642
B,010101,236014
A,101010,233902
B,010101,231456
A,101010,229959
B,010101,228540
A,101010,225987
B,010101,224173
A,101010,222504
B,010101,220350
A,101010,218688
B,010101,216852
A,101010,214880
B,010101,212436
A,101010,210951
B,010101,209240
A,101010,206999
B,010101,205217
A,101010,202822
B,010101,199857
A,101010,198624
B,010101,195643
A,101010,193400
B,010101,191789
A,101010,189613
B,010101,187774
A,101010,185494
B,010101,184251
A,101010,182388
B,010101,180475
A,101010,178362
B,010101,176105
A,101010,174414
B,010101,172400
A,101010,170411
B,010101,169030
A,101010,167048
B,010101,165291
A,101010,163323
B,010101,161136
A,101010,159571
B,010101,157796
A,101010,155950
B,010101,154107
A,101010,151669
B,010101,149607
A,101010,148504
B,010101,146366
A,101010,144615
B,010101,142616
A,101010,140744
B,010101,139169
A,101010,136760
B,010101,134198
A,101010,132256
B,010101,129510
A,101010,126883
B,010101,124967
A,101010,122788
B,010101,121093
A,101010,119445
B,010101,117239
A,101010,115589
B,010101,113430
A,101010,111585
B,010101,109408
A,101010,107397
B,010101,105126
A,101010,103844
B,010101,101699
A,101010,99850
B,010101,98151
A,101010,96043
B,010101,94133
A,101010,92458
B,010101,90447
A,101010,88800
B,010101,86716
A,101010,84069
B,010101,82226
A,101010,80433
B,010101,78440
A,101010,76757
B,010101,75402
A,101010,73260
B,010101,71132
A,101010,70243
B,010101,68717
A,101010,66771
B,010101,65407
A,101010,62757
B,010101,60484
A,101010,57759
B,010101,55775
A,101010,54204
B,010101,51819
A,101010,49374
B,010101,47225
A,101010,45606
B,010101,42933
A,101010,40646
B,010101,38824
A,101010,36839
B,010101,34397
A,101010,32748
B,010101,30021
A,101010,28598
B,010101,26029
A,101010,23697
B,010101,21528
A,101010,19898
B,010101,18380
A,101010,16525
B,010101,14376
A,101010,12343
B,010101,10367
A,101010,8184
B,010101,6687
A,101010,4423
B,010101,2020
A,101010,524
B,010101,0
