label,profile,start_update
A,101010,299701
B,010101,299510
A,101010,299364
B,010101,299160
A,101010,299010
B,010101,298770
A,101010,298532
B,010101,298384
A,101010,298179
B,010101,297908
A,101010,297681
B,010101,297441
A,101010,297254
B,010101,297022
A,101010,296840
B,010101,296613
A,101010,296446
B,010101,296230
A,101010,296027
B,010101,295809
A,101010,295562
B,010101,295344
A,101010,295111
B,010101,294877
A,101010,294585
B,010101,294457
A,101010,294227
B,010101,294004
A,101010,293882
B,010101,293745
A,101010,293572
B,010101,293295
A,101010,293107
B,010101,292918
A,101010,292678
B,010101,292513
A,101010,292254
B,010101,292060
A,101010,291922
B,010101,291751
A,101010,291602
B,010101,291406
A,101010,291210
B,010101,291012
A,101010,290800
B,010101,290590
A,101010,290403
B,010101,290128
A,101010,289913
B,010101,289732
A,101010,289527
B,010101,289324
A,101010,289089
B,010101,288969
A,101010,288850
B,010101,288668
A,101010,288447
B,010101,288243
A,101010,288093
B,010101,287881
A,101010,287750
B,010101,287567
A,101010,287418
B,010101,287235
A,101010,287039
B,010101,286911
A,101010,286695
B,010101,286455
A,101010,286198
B,010101,285970
A,101010,285772
B,010101,285562
A,101010,285354
B,010101,285140
A,101010,284852
B,010101,284589
A,101010,284431
B,010101,284192
A,101010,283974
B,010101,283801
A,101010,283728
B,010101,283602
A,101010,283405
B,010101,283189
A,101010,282958
B,010101,282774
A,101010,282521
B,010101,282302
A,101010,282140
B,010101,281964
A,101010,281775
B,010101,281546
A,101010,281301
B,010101,281044
A,101010,280842
B,010101,280646
A,101010,280397
B,010101,280227
A,101010,280053
B,010101,279824
A,101010,279697
B,010101,279486
A,101010,279237
B,010101,278996
A,101010,278799
B,010101,278620
A,101010,278361
B,010101,278160
A,101010,277934
B,010101,277735
A,101010,277535
B,010101,277298
A,101010,277113
B,010101,276894
A,101010,276702
B,010101,276443
A,101010,276252
B,010101,276005
A,101010,275799
B,010101,275599
A,101010,275375
B,010101,275229
A,101010,275082
B,010101,274897
A,101010,274731
B,010101,274500
A,101010,274299
B,010101,274098
A,101010,273847
B,010101,273634
A,101010,273388
