label,profile,start_update
101010,101010,299701
011001,011001,295211
000100,000100,291223
001001,001001,286865
101011,101011,282776
000100,000100,276872
100100,100100,270204
001101,001101,264453
111001,111001,261073
010000,010000,255946
100001,100001,249895
001001,001001,245930
101000,101000,240293
001010,001010,237059
011000,011000,230174
001000,001000,224448
000101,000101,218283
100110,100110,213763
110111,110111,209384
110101,110101,204583
100100,100100,199599
010011,010011,194223
001101,001101,187971
110010,110010,180822
011001,011001,176756
111111,111111,170887
111001,111001,168050
001111,001111,163002
101100,101100,158964
100011,100011,153393
111101,111101,148151
110010,110010,143609
100000,100000,138295
000111,000111,133384
010101,010101,127883
111011,111011,123783
110100,110100,119728
000101,000101,114880
010010,010010,110278
001100,001100,107012
100011,100011,101302
101000,101000,98660
101011,101011,93043
001010,001010,88494
000111,000111,84042
110111,110111,79392
101100,101100,74751
111001,111001,72392
010000,010000,66966
100010,100010,61827
111011,111011,56226
010010,010010,49456
101000,101000,43225
100111,100111,38368
010011,010011,33197
111001,111001,27659
111111,111111,21180
000111,000111,16987
000100,000100,13333
110001,110001,8038
000111,000111,5261
000000,000000,0
