label,profile,start_update
101010,101010,299701
001101,001101,297144
011000,011000,293869
100001,100001,291539
010110,010110,289499
010011,010011,287095
101111,101111,285307
111010,111010,283822
010001,010001,281890
010010,010010,279457
001010,001010,277891
100011,100011,275357
000100,000100,273135
011110,011110,271156
111110,111110,269035
100011,100011,266652
100000,100000,264679
101001,101001,262950
011001,011001,260868
010001,010001,258184
011111,011111,256343
001100,001100,253588
011001,011001,251012
011000,011000,248383
111100,111100,246768
111011,111011,244428
000111,000111,242114
101100,101100,239349
110110,110110,237800
111000,111000,236868
010100,010100,234620
100011,100011,232435
001011,001011,230473
011110,011110,228587
010001,010001,227477
000010,000010,225350
110111,110111,223328
000111,000111,220493
100000,100000,218688
010010,010010,216224
010111,010111,214075
100010,100010,211576
101001,101001,209508
110001,110001,207691
001011,001011,205727
010000,010000,203804
001010,001010,202098
110010,110010,200338
110101,110101,197400
110100,110100,195273
100011,100011,193662
111010,111010,191972
110001,110001,190357
001111,001111,188465
111101,111101,186236
100000,100000,184358
010101,010101,182303
001000,001000,179639
111001,111001,177720
010100,010100,176059
011001,011001,173707
110001,110001,171816
110100,110100,169640
000110,000110,167702
101000,101000,166055
111001,111001,164128
000000,000000,162195
100101,100101,160596
101101,101101,158235
001110,001110,156823
000001,000001,155569
001101,001101,153183
001110,001110,151082
011010,011010,149152
100111,100111,147851
111110,111110,146586
010110,010110,144633
000011,000011,142974
000111,000111,140514
100100,100100,138625
110010,110010,137287
010001,010001,134375
000111,000111,131361
010011,010011,129897
001000,001000,127966
110110,110110,125743
110010,110010,123377
110111,110111,122230
010110,010110,120500
110100,110100,118538
111000,111000,116755
110010,110010,114768
100001,100001,112470
011011,011011,111047
011110,011110,108071
110101,110101,106403
011010,011010,104664
100000,100000,102161
011101,011101,100228
011010,011010,98232
011110,011110,95854
000100,000100,94685
111110,111110,92996
001101,001101,91164
011010,011010,89247
111101,111101,87378
011110,011110,85476
011001,011001,83556
001100,001100,81163
101111,101111,79316
100100,100100,76919
101101,101101,75006
000011,000011,72431
011011,011011,70525
110010,110010,67782
100100,100100,66504
110011,110011,65474
110100,110100,63742
011100,011100,61633
010010,010010,59981
100010,100010,57766
101100,101100,55299
010010,010010,53595
001111,001111,52104
100010,100010,50515
001000,001000,49293
111011,111011,47134
011101,011101,45311
011111,011111,42892
111100,111100,41390
100101,100101,39976
011011,011011,37146
010000,010000,35012
101111,101111,32881
001000,001000,31173
011101,011101,29226
011100,011100,27231
111011,111011,25788
010110,010110,23944
100011,100011,22436
110100,110100,20376
110001,110001,18461
101101,101101,16567
111101,111101,14108
011011,011011,11771
001000,001000,9859
110101,110101,7505
110111,110111,5642
001111,001111,3757
111011,111011,952
111011,111011,0
