label,profile,start_update
A,101010,299701
B,010101,296741
A,101010,292744
B,010101,289420
A,101010,287042
B,010101,282710
A,101010,278677
B,010101,275128
A,101010,271304
B,010101,267445
A,101010,264519
B,010101,261389
A,101010,258880
B,010101,256229
A,101010,252307
B,010101,248912
A,101010,245914
B,010101,243800
A,101010,240551
B,010101,237162
A,101010,234910
B,010101,232200
A,101010,228676
B,010101,224884
A,101010,222748
B,010101,219932
A,101010,216694
B,010101,212905
A,101010,208939
B,010101,206298
A,101010,203546
B,010101,201286
A,101010,198996
B,010101,196303
A,101010,193139
B,010101,189926
A,101010,186742
B,010101,183048
A,101010,180236
B,010101,177282
A,101010,174817
B,010101,171646
A,101010,168510
B,010101,165021
A,101010,162639
B,010101,159495
A,101010,156352
B,010101,154084
A,101010,151183
B,010101,147516
A,101010,145047
B,010101,141186
A,101010,137885
B,010101,134083
A,101010,130618
B,010101,127003
A,101010,124754
B,010101,122389
A,101010,120577
B,010101,117815
A,101010,114896
B,010101,112252
A,101010,108973
B,010101,106142
A,101010,102903
B,010101,100039
A,101010,96862
B,010101,94137
A,101010,91115
B,010101,86917
A,101010,84860
B,010101,82499
A,101010,80307
B,010101,77277
A,101010,74044
B,010101,70316
A,101010,67177
B,010101,64564
A,101010,61367
B,010101,58685
A,101010,56284
B,010101,53723
A,101010,51324
B,010101,48111
A,101010,46287
B,010101,43449
A,101010,40845
B,010101,36950
A,101010,33019
B,010101,28646
A,101010,25138
B,010101,21564
A,101010,17398
B,010101,14213
A,101010,10843
B,010101,7491
A,101010,4449
B,010101,456
A,101010,0
