label,profile,start_update
A,101010,299701
B,010101,296334
A,101010,292765
B,010101,290846
A,101010,288442
B,010101,284763
A,101010,282428
B,010101,278656
A,101010,275918
B,010101,273539
A,101010,270229
B,010101,267494
A,101010,264813
B,010101,262028
A,101010,258897
B,010101,256374
A,101010,252766
B,010101,249136
A,101010,246137
B,010101,241826
A,101010,238317
B,010101,235703
A,101010,232264
B,010101,229320
A,101010,225889
B,010101,223341
A,101010,221103
B,010101,218936
A,101010,215603
B,010101,212118
A,101010,208713
B,010101,205482
A,101010,202633
B,010101,199916
A,101010,196250
B,010101,192575
A,101010,188758
B,010101,184537
A,101010,182084
B,010101,178452
A,101010,175927
B,010101,172136
A,101010,169871
B,010101,167343
A,101010,163710
B,010101,161560
A,101010,158564
B,010101,155486
A,101010,152287
B,010101,149908
A,101010,147832
B,010101,144397
A,101010,140985
B,010101,137798
A,101010,134568
B,010101,132041
A,101010,128483
B,010101,125651
A,101010,122076
B,010101,118249
A,101010,115100
B,010101,111455
A,101010,108058
B,010101,105518
A,101010,102710
B,010101,100155
A,101010,97440
B,010101,95078
A,101010,92387
B,010101,89170
A,101010,85946
B,010101,83188
A,101010,80235
B,010101,77319
A,101010,74059
B,010101,70531
A,101010,67382
B,010101,64121
A,101010,61685
B,010101,57716
A,101010,54755
B,010101,51676
A,101010,48886
B,010101,45547
A,101010,42287
B,010101,39098
A,101010,36513
B,010101,33021
A,101010,29773
B,010101,26643
A,101010,23642
B,010101,20567
A,101010,18425
B,010101,14832
A,101010,11998
B,010101,9598
A,101010,5725
B,010101,2388
A,101010,44
B,010101,0
