label,profile,start_update
A,101010,299701
B,010101,297332
A,101010,294450
B,010101,292760
A,101010,288680
B,010101,285049
A,101010,282206
B,010101,278950
A,101010,276269
B,010101,273420
A,101010,271076
B,010101,267774
A,101010,264997
B,010101,262735
A,101010,260202
B,010101,256587
A,101010,254528
B,010101,250911
A,101010,248549
B,010101,245624
A,101010,242824
B,010101,240519
A,101010,237534
B,010101,233876
A,101010,230657
B,010101,226266
A,101010,223196
B,010101,219935
A,101010,216760
B,010101,213550
A,101010,210777
B,010101,208929
A,101010,205647
B,010101,202446
A,101010,198856
B,010101,196567
A,101010,193697
B,010101,191556
A,101010,188482
B,010101,186390
A,101010,183273
B,010101,180715
A,101010,177320
B,010101,174153
A,101010,171043
B,010101,167359
A,101010,162981
B,010101,160564
A,101010,157540
B,010101,154390
A,101010,152475
B,010101,149337
A,101010,146278
B,010101,142219
A,101010,138520
B,010101,135076
A,101010,132751
B,010101,129785
A,101010,128198
B,010101,125080
A,101010,121322
B,010101,118529
A,101010,115144
B,010101,112293
A,101010,110055
B,010101,106476
A,101010,103384
B,010101,100586
A,101010,97560
B,010101,95156
A,101010,92665
B,010101,89624
A,101010,86885
B,010101,84716
A,101010,82464
B,010101,79804
A,101010,76728
B,010101,74357
A,101010,71541
B,010101,68241
A,101010,64891
B,010101,61786
A,101010,59069
B,010101,56016
A,101010,52152
B,010101,49034
A,101010,46202
B,010101,43108
A,101010,40946
B,010101,38258
A,101010,35212
B,010101,33221
A,101010,30319
B,010101,27783
A,101010,25199
B,010101,22875
A,101010,20363
B,010101,17004
A,101010,13775
B,010101,10746
A,101010,7422
B,010101,4733
A,101010,1737
B,010101,0
