label,profile,start_update
A,101010,299701
B,010101,296524
A,101010,294384
B,010101,292047
A,101010,288226
B,010101,285763
A,101010,283078
B,010101,280750
A,101010,278285
B,010101,275256
A,101010,271895
B,010101,267945
A,101010,263760
B,010101,260227
A,101010,258200
B,010101,255166
A,101010,252665
B,010101,249442
A,101010,246776
B,010101,243836
A,101010,240968
B,010101,236430
A,101010,233828
B,010101,230280
A,101010,226356
B,010101,222440
A,101010,218952
B,010101,216621
A,101010,213502
B,010101,211162
A,101010,209013
B,010101,205702
A,101010,202479
B,010101,199765
A,101010,196649
B,010101,192858
A,101010,190845
B,010101,188715
A,101010,185858
B,010101,181798
A,101010,178299
B,010101,174903
A,101010,171528
B,010101,168830
A,101010,165287
B,010101,161955
A,101010,158646
B,010101,154873
A,101010,151602
B,010101,149112
A,101010,146232
B,010101,142583
A,101010,139304
B,010101,136047
A,101010,133825
B,010101,130786
A,101010,127936
B,010101,124937
A,101010,121579
B,010101,119664
A,101010,115663
B,010101,113133
A,101010,109931
B,010101,107557
A,101010,104232
B,010101,101131
A,101010,97470
B,010101,93490
A,101010,91468
B,010101,89079
A,101010,84213
B,010101,80947
A,101010,79179
B,010101,76402
A,101010,73860
B,010101,71373
A,101010,68841
B,010101,65843
A,101010,62308
B,010101,59624
A,101010,57194
B,010101,53537
A,101010,49533
B,010101,45975
A,101010,43180
B,010101,39670
A,101010,37075
B,010101,34647
A,101010,30815
B,010101,26962
A,101010,25139
B,010101,22364
A,101010,19330
B,010101,15223
A,101010,12120
B,010101,9797
A,101010,6202
B,010101,3318
A,101010,443
B,010101,0
