label,profile,start_update
A,101010,299701
B,010101,296157
A,101010,292675
B,010101,289932
A,101010,286832
B,010101,284101
A,101010,282212
B,010101,278400
A,101010,275355
B,010101,272976
A,101010,270663
B,010101,267316
A,101010,263589
B,010101,259919
A,101010,256114
B,010101,253356
A,101010,249832
B,010101,246890
A,101010,244594
B,010101,242346
A,101010,239094
B,010101,236006
A,101010,232177
B,010101,229478
A,101010,226146
B,010101,222887
A,101010,219563
B,010101,216647
A,101010,213962
B,010101,211129
A,101010,208704
B,010101,206026
A,101010,202906
B,010101,200559
A,101010,196925
B,010101,194910
A,101010,191705
B,010101,189706
A,101010,187159
B,010101,184484
A,101010,180140
B,010101,177876
A,101010,174874
B,010101,172655
A,101010,169758
B,010101,166535
A,101010,163298
B,010101,161429
A,101010,158816
B,010101,155882
A,101010,153177
B,010101,151394
A,101010,148563
B,010101,145883
A,101010,142036
B,010101,139669
A,101010,136235
B,010101,133227
A,101010,129559
B,010101,126080
A,101010,122610
B,010101,120813
A,101010,118649
B,010101,115453
A,101010,111669
B,010101,108207
A,101010,106068
B,010101,102316
A,101010,97918
B,010101,96018
A,101010,93551
B,010101,90716
A,101010,88145
B,010101,85434
A,101010,82121
B,010101,79500
A,101010,76933
B,010101,75334
A,101010,71690
B,010101,68664
A,101010,64931
B,010101,62008
A,101010,59035
B,010101,56227
A,101010,53600
B,010101,50483
A,101010,48805
B,010101,45738
A,101010,43356
B,010101,40892
A,101010,38373
B,010101,34297
A,101010,32182
B,010101,29909
A,101010,26259
B,010101,22866
A,101010,19635
B,010101,15273
A,101010,11783
B,010101,7772
A,101010,3948
B,010101,1175
A,101010,0
