label,profile,start_update
A,101010,299701
B,010101,296410
A,101010,293049
B,010101,289204
A,101010,286155
B,010101,282682
A,101010,279651
B,010101,277033
A,101010,274932
B,010101,272386
A,101010,270395
B,010101,265929
A,101010,262633
B,010101,259393
A,101010,256678
B,010101,253851
A,101010,250695
B,010101,247162
A,101010,243806
B,010101,241708
A,101010,239768
B,010101,237671
A,101010,235441
B,010101,232587
A,101010,230278
B,010101,227878
A,101010,224814
B,010101,221560
A,101010,218812
B,010101,215575
A,101010,213161
B,010101,210885
A,101010,208227
B,010101,203916
A,101010,200585
B,010101,197558
A,101010,195394
B,010101,192642
A,101010,189447
B,010101,186867
A,101010,184340
B,010101,182339
A,101010,179904
B,010101,177425
A,101010,174824
B,010101,172615
A,101010,170654
B,010101,168011
A,101010,164225
B,010101,161355
A,101010,159206
B,010101,156173
A,101010,153306
B,010101,150438
A,101010,147347
B,010101,144348
A,101010,142208
B,010101,139675
A,101010,136632
B,010101,135137
A,101010,133320
B,010101,129935
A,101010,127720
B,010101,124132
A,101010,121655
B,010101,118461
A,101010,116390
B,010101,113342
A,101010,109530
B,010101,106322
A,101010,103512
B,010101,100423
A,101010,97871
B,010101,94503
A,101010,91771
B,010101,88902
A,101010,84903
B,010101,82137
A,101010,79912
B,010101,77290
A,101010,73667
B,010101,70444
A,101010,66752
B,010101,63351
A,101010,60732
B,010101,58575
A,101010,56108
B,010101,53557
A,101010,51127
B,010101,47905
A,101010,44675
B,010101,42723
A,101010,39668
B,010101,36673
A,101010,33764
B,010101,30839
A,101010,28435
B,010101,25377
A,101010,21490
B,010101,18045
A,101010,15308
B,010101,12287
A,101010,8253
B,010101,5414
A,101010,2381
B,010101,0
