label,profile,start_update
A,101010,299701
B,010101,299447
A,101010,299183
B,010101,298899
A,101010,298616
B,010101,298283
A,101010,298004
B,010101,297748
A,101010,297462
B,010101,297200
A,101010,296921
B,010101,296664
A,101010,296274
B,010101,295974
A,101010,295710
B,010101,295414
A,101010,295214
B,010101,294893
A,101010,294622
B,010101,294364
A,101010,294078
B,010101,293754
A,101010,293316
B,010101,292971
A,101010,292622
B,010101,292278
A,101010,292033
B,010101,291771
A,101010,291407
B,010101,291218
A,101010,290944
B,010101,290647
A,101010,290356
B,010101,290075
A,101010,289781
B,010101,289525
A,101010,289237
B,010101,288897
A,101010,288646
B,010101,288385
A,101010,288035
B,010101,287738
A,101010,287494
B,010101,287173
A,101010,286790
B,010101,286430
A,101010,286170
B,010101,285877
A,101010,285550
B,010101,285255
A,101010,284892
B,010101,284481
A,101010,284270
B,010101,283995
A,101010,283735
B,010101,283484
A,101010,283294
B,010101,283024
A,101010,282717
B,010101,282391
A,101010,282054
B,010101,281841
A,101010,281591
B,010101,281332
A,101010,281069
B,010101,280726
A,101010,280395
B,010101,280153
A,101010,279893
B,010101,279577
A,101010,279232
B,010101,278930
A,101010,278608
B,010101,278291
A,101010,278106
B,010101,277748
A,101010,277389
B,010101,277076
A,101010,276841
B,010101,276596
A,101010,276335
B,010101,275954
A,101010,275595
B,010101,275250
A,101010,274967
B,010101,274609
A,101010,274249
B,010101,273931
A,101010,273731
B,010101,273422
A,101010,273117
B,010101,272695
A,101010,272399
B,010101,272151
A,101010,271908
B,010101,271550
A,101010,271087
B,010101,270687
A,101010,270398
B,010101,270125
A,101010,269737
B,010101,269448
A,101010,269101
B,010101,268845
A,101010,268533
B,010101,268233
A,101010,267879
B,010101,267644
A,101010,267327
B,010101,266975
A,101010,266699
B,010101,266390
A,101010,265986
B,010101,265787
A,101010,265433
B,010101,265052
A,101010,264790
B,010101,264515
A,101010,264274
B,010101,264045
A,101010,263760
B,010101,263389
A,101010,263066
B,010101,262738
A,101010,262408
B,010101,262132
A,101010,261825
B,010101,261491
A,101010,261150
B,010101,260778
A,101010,260496
B,010101,260156
A,101010,259814
B,010101,259504
A,101010,259296
B,010101,258868
A,101010,258525
B,010101,258324
A,101010,257989
B,010101,257731
A,101010,257360
B,010101,257048
A,101010,256825
B,010101,256514
A,101010,256197
B,010101,255828
A,101010,255564
B,010101,255226
A,101010,254948
B,010101,254500
A,101010,254058
B,010101,253781
A,101010,253500
B,010101,253188
A,101010,252893
B,010101,252564
A,101010,252250
B,010101,251980
A,101010,251646
B,010101,251344
A,101010,251020
B,010101,250756
A,101010,250443
B,010101,250186
A,101010,249923
B,010101,249624
A,101010,249390
B,010101,249159
A,101010,248769
B,010101,248511
A,101010,248178
B,010101,247835
A,101010,247531
B,010101,247287
A,101010,246904
B,010101,246575
A,101010,246304
B,010101,245965
A,101010,245687
B,010101,245444
A,101010,245174
B,010101,244873
A,101010,244676
B,010101,244340
A,101010,243997
B,010101,243778
A,101010,243395
B,010101,243020
A,101010,242691
B,010101,242436
A,101010,242170
B,010101,241781
A,101010,241549
B,010101,241288
A,101010,241104
B,010101,240808
A,101010,240467
B,010101,240184
A,101010,239999
B,010101,239642
A,101010,239332
B,010101,238967
A,101010,238793
B,010101,238501
A,101010,238258
B,010101,237988
A,101010,237701
B,010101,237315
A,101010,237105
B,010101,236831
A,101010,236513
B,010101,236338
A,101010,236076
B,010101,235770
A,101010,235554
B,010101,235231
A,101010,234989
B,010101,234622
A,101010,234294
B,010101,234037
A,101010,233770
B,010101,233491
A,101010,233197
B,010101,232888
A,101010,232589
B,010101,232227
A,101010,231895
B,010101,231697
A,101010,231371
B,010101,231101
A,101010,230875
B,010101,230553
A,101010,230255
B,010101,229897
A,101010,229590
B,010101,229236
A,101010,229023
B,010101,228720
A,101010,228354
B,010101,228025
A,101010,227727
B,010101,227535
A,101010,227256
B,010101,226963
A,101010,226619
B,010101,226270
A,101010,226023
B,010101,225659
A,101010,225265
B,010101,225025
A,101010,224679
B,010101,224414
A,101010,224092
B,010101,223878
A,101010,223619
B,010101,223238
A,101010,222981
B,010101,222683
A,101010,222377
B,010101,222068
A,101010,221714
B,010101,221453
A,101010,221179
B,010101,220923
A,101010,220636
B,010101,220430
A,101010,220123
B,010101,219867
A,101010,219621
B,010101,219295
A,101010,218983
B,010101,218667
A,101010,218365
B,010101,218059
A,101010,217673
B,010101,217274
A,101010,217081
B,010101,216769
A,101010,216403
B,010101,216086
A,101010,215810
B,010101,215487
A,101010,215183
B,010101,214965
A,101010,214653
B,010101,214278
A,101010,214171
B,010101,213943
A,101010,213604
B,010101,213287
A,101010,212998
B,010101,212766
A,101010,212434
B,010101,212136
A,101010,211913
B,010101,211613
A,101010,211335
B,010101,210952
A,101010,210581
B,010101,210267
A,101010,210049
B,010101,209764
A,101010,209413
B,010101,209149
A,101010,208888
B,010101,208759
A,101010,208422
B,010101,208121
A,101010,207887
B,010101,207557
A,101010,207203
B,010101,206878
A,101010,206553
B,010101,206309
A,101010,205995
B,010101,205769
A,101010,205458
B,010101,205088
A,101010,204770
B,010101,204500
A,101010,204129
B,010101,203820
A,101010,203421
B,010101,203092
A,101010,202797
B,010101,202555
A,101010,202269
B,010101,201968
A,101010,201630
B,010101,201266
A,101010,200820
B,010101,200523
A,101010,200326
B,010101,200022
A,101010,199607
B,010101,199320
A,101010,198986
B,010101,198742
A,101010,198504
B,010101,198158
A,101010,197918
B,010101,197546
A,101010,197236
B,010101,196942
A,101010,196617
B,010101,196297
A,101010,195957
B,010101,195654
A,101010,195368
B,010101,195058
A,101010,194846
B,010101,194615
A,101010,194358
B,010101,194039
A,101010,193700
B,010101,193397
A,101010,193213
B,010101,193029
A,101010,192719
B,010101,192407
A,101010,192064
B,010101,191790
A,101010,191590
B,010101,191262
A,101010,190921
B,010101,190585
A,101010,190144
B,010101,189887
A,101010,189636
B,010101,189293
A,101010,188958
B,010101,188523
A,101010,188333
B,010101,188145
A,101010,187800
B,010101,187519
A,101010,187149
B,010101,186783
A,101010,186335
B,010101,186043
A,101010,185747
B,010101,185500
A,101010,185191
B,010101,184791
A,101010,184387
B,010101,184015
A,101010,183688
B,010101,183361
A,101010,183043
B,010101,182805
A,101010,182528
B,010101,182182
A,101010,181861
B,010101,181555
A,101010,181301
B,010101,181026
A,101010,180720
B,010101,180355
A,101010,180000
B,010101,179707
A,101010,179400
B,010101,179085
A,101010,178805
B,010101,178468
A,101010,178209
B,010101,177924
A,101010,177552
B,010101,177287
A,101010,177042
B,010101,176784
A,101010,176466
B,010101,176250
A,101010,175948
B,010101,175677
A,101010,175323
B,010101,174947
A,101010,174634
B,010101,174294
A,101010,173975
B,010101,173619
A,101010,173323
B,010101,173106
A,101010,172749
B,010101,172523
A,101010,172173
B,010101,171847
A,101010,171580
B,010101,171303
A,101010,171027
B,010101,170749
A,101010,170428
B,010101,170186
A,101010,169880
B,010101,169634
A,101010,169290
B,010101,168980
A,101010,168655
B,010101,168424
A,101010,168082
B,010101,167819
A,101010,167543
B,010101,167284
A,101010,167059
B,010101,166800
A,101010,166436
B,010101,166173
A,101010,165947
B,010101,165658
A,101010,165322
B,010101,164931
A,101010,164592
B,010101,164240
A,101010,163927
B,010101,163530
A,101010,163233
B,010101,162994
A,101010,162694
B,010101,162409
A,101010,162101
B,010101,161758
A,101010,161437
B,010101,161140
A,101010,160947
B,010101,160613
A,101010,160422
B,010101,160102
A,101010,159893
B,010101,159655
A,101010,159434
B,010101,159185
A,101010,158929
B,010101,158502
A,101010,158230
B,010101,158045
A,101010,157773
B,010101,157524
A,101010,157286
B,010101,156962
A,101010,156579
B,010101,156314
A,101010,155988
B,010101,155750
A,101010,155396
B,010101,155085
A,101010,154719
B,010101,154388
A,101010,154179
B,010101,153846
A,101010,153417
B,010101,153170
A,101010,152851
B,010101,152615
A,101010,152309
B,010101,151990
A,101010,151650
B,010101,151291
A,101010,151002
B,010101,150684
A,101010,150380
B,010101,149986
A,101010,149601
B,010101,149317
A,101010,149095
B,010101,148730
A,101010,148384
B,010101,148063
A,101010,147748
B,010101,147495
A,101010,147234
B,010101,147021
A,101010,146682
B,010101,146398
A,101010,146037
B,010101,145722
A,101010,145517
B,010101,145159
A,101010,144930
B,010101,144703
A,101010,144362
B,010101,144127
A,101010,143827
B,010101,143652
A,101010,143345
B,010101,143097
A,101010,142811
B,010101,142599
A,101010,142324
B,010101,141969
A,101010,141727
B,010101,141381
A,101010,141084
B,010101,140833
A,101010,140445
B,010101,140381
A,101010,140016
B,010101,139686
A,101010,139413
B,010101,139114
A,101010,138830
B,010101,138543
A,101010,138283
B,010101,137909
A,101010,137555
B,010101,137326
A,101010,137025
B,010101,136727
A,101010,136444
B,010101,136188
A,101010,135907
B,010101,135604
A,101010,135237
B,010101,135057
A,101010,134752
B,010101,134351
A,101010,134023
B,010101,133821
A,101010,133620
B,010101,133434
A,101010,133203
B,010101,132927
A,101010,132612
B,010101,132400
A,101010,132090
B,010101,131674
A,101010,131297
B,010101,130983
A,101010,130640
B,010101,130370
A,101010,130107
B,010101,129821
A,101010,129603
B,010101,129406
A,101010,129111
B,010101,128765
A,101010,128399
B,010101,128014
A,101010,127791
B,010101,127438
A,101010,127229
B,010101,127004
A,101010,126653
B,010101,126378
A,101010,126047
B,010101,125855
A,101010,125619
B,010101,125365
A,101010,125099
B,010101,124842
A,101010,124613
B,010101,124400
A,101010,124121
B,010101,123830
A,101010,123538
B,010101,123144
A,101010,122815
B,010101,122417
A,101010,122167
B,010101,121836
A,101010,121529
B,010101,121238
A,101010,120894
B,010101,120435
A,101010,120080
B,010101,119793
A,101010,119386
B,010101,119149
A,101010,118885
B,010101,118573
A,101010,118260
B,010101,117947
A,101010,117614
B,010101,117303
A,101010,116982
B,010101,116697
A,101010,116520
B,010101,116188
A,101010,115853
B,010101,115519
A,101010,115192
B,010101,114913
A,101010,114612
B,010101,114383
A,101010,114008
B,010101,113761
A,101010,113511
B,010101,113251
A,101010,112904
B,010101,112477
A,101010,112170
B,010101,111844
A,101010,111577
B,010101,111320
A,101010,111166
B,010101,110869
A,101010,110686
B,010101,110409
A,101010,110078
B,010101,109795
A,101010,109440
B,010101,109105
A,101010,108694
B,010101,108410
A,101010,108072
B,010101,107773
A,101010,107447
B,010101,107168
A,101010,106725
B,010101,106436
A,101010,106096
B,010101,105877
A,101010,105695
B,010101,105413
A,101010,105079
B,010101,104681
A,101010,104398
B,010101,104022
A,101010,103710
B,010101,103287
A,101010,103017
B,010101,102676
A,101010,102380
B,010101,102103
A,101010,101840
B,010101,101530
A,101010,101279
B,010101,100957
A,101010,100613
B,010101,100362
A,101010,100111
B,010101,99829
A,101010,99620
B,010101,99324
A,101010,99038
B,010101,98818
A,101010,98463
B,010101,98170
A,101010,97963
B,010101,97616
A,101010,97285
B,010101,97056
A,101010,96755
B,010101,96352
A,101010,96025
B,010101,95717
A,101010,95436
B,010101,95086
A,101010,94930
B,010101,94545
A,101010,94348
B,010101,94082
A,101010,93699
B,010101,93344
A,101010,93030
B,010101,92743
A,101010,92484
B,010101,92250
A,101010,92001
B,010101,91743
A,101010,91487
B,010101,91133
A,101010,90855
B,010101,90539
A,101010,90256
B,010101,89859
A,101010,89453
B,010101,89098
A,101010,88915
B,010101,88664
A,101010,88346
B,010101,88094
A,101010,87840
B,010101,87574
A,101010,87099
B,010101,86745
A,101010,86335
B,010101,86048
A,101010,85799
B,010101,85530
A,101010,85198
B,010101,84876
A,101010,84657
B,010101,84368
A,101010,83973
B,010101,83830
A,101010,83607
B,010101,83390
A,101010,83084
B,010101,82729
A,101010,82353
B,010101,82067
A,101010,81737
B,010101,81350
A,101010,81109
B,010101,80826
A,101010,80509
B,010101,80291
A,101010,79954
B,010101,79567
A,101010,79188
B,010101,78832
A,101010,78574
B,010101,78184
A,101010,77907
B,010101,77615
A,101010,77261
B,010101,76886
A,101010,76531
B,010101,76225
A,101010,75905
B,010101,75591
A,101010,75288
B,010101,74927
A,101010,74545
B,010101,74300
A,101010,74050
B,010101,73677
A,101010,73434
B,010101,73051
A,101010,72856
B,010101,72560
A,101010,72315
B,010101,71982
A,101010,71615
B,010101,71306
A,101010,71050
B,010101,70681
A,101010,70466
B,010101,70179
A,101010,69854
B,010101,69615
A,101010,69341
B,010101,68966
A,101010,68707
B,010101,68428
A,101010,68124
B,010101,67853
A,101010,67531
B,010101,67291
A,101010,66995
B,010101,66675
A,101010,66381
B,010101,66059
A,101010,65793
B,010101,65485
A,101010,65089
B,010101,64835
A,101010,64671
B,010101,64327
A,101010,63974
B,010101,63755
A,101010,63559
B,010101,63268
A,101010,62908
B,010101,62562
A,101010,62218
B,010101,61955
A,101010,61496
B,010101,61163
A,101010,60937
B,010101,60576
A,101010,60206
B,010101,59874
A,101010,59620
B,010101,59289
A,101010,59063
B,010101,58700
A,101010,58322
B,010101,58022
A,101010,57702
B,010101,57369
A,101010,57061
B,010101,56739
A,101010,56400
B,010101,56051
A,101010,55860
B,010101,55565
A,101010,55251
B,010101,54934
A,101010,54567
B,010101,54134
A,101010,53824
B,010101,53577
A,101010,53260
B,010101,52941
A,101010,52549
B,010101,52306
A,101010,51940
B,010101,51713
A,101010,51400
B,010101,51140
A,101010,50920
B,010101,50609
A,101010,50225
B,010101,49913
A,101010,49648
B,010101,49408
A,101010,49123
B,010101,48834
A,101010,48575
B,010101,48193
A,101010,47954
B,010101,47720
A,101010,47361
B,010101,47028
A,101010,46781
B,010101,46463
A,101010,46122
B,010101,45720
A,101010,45446
B,010101,45242
A,101010,44998
B,010101,44637
A,101010,44346
B,010101,43902
A,101010,43545
B,010101,43382
A,101010,43177
B,010101,42784
A,101010,42545
B,010101,42238
A,101010,41966
B,010101,41610
A,101010,41367
B,010101,41036
A,101010,40684
B,010101,40338
A,101010,39978
B,010101,39645
A,101010,39344
B,010101,39063
A,101010,38762
B,010101,38469
A,101010,38207
B,010101,37817
A,101010,37503
B,010101,37167
A,101010,36789
B,010101,36501
A,101010,36163
B,010101,35873
A,101010,35578
B,010101,35309
A,101010,35031
B,010101,34867
A,101010,34652
B,010101,34370
A,101010,34063
B,010101,33861
A,101010,33509
B,010101,33277
A,101010,32961
B,010101,32715
A,101010,32394
B,010101,32130
A,101010,31757
B,010101,31372
A,101010,31151
B,010101,30866
A,101010,30558
B,010101,30329
A,101010,30002
B,010101,29688
A,101010,29316
B,010101,28975
A,101010,28530
B,010101,28261
A,101010,27982
B,010101,27762
A,101010,27471
B,010101,27158
A,101010,26804
B,010101,26493
A,101010,26256
B,010101,25917
A,101010,25643
B,010101,25442
A,101010,25074
B,010101,24748
A,101010,24418
B,010101,24136
A,101010,23880
B,010101,23569
A,101010,23229
B,010101,22987
A,101010,22598
B,010101,22416
A,101010,22172
B,010101,21931
A,101010,21553
B,010101,21266
A,101010,20944
B,010101,20646
A,101010,20283
B,010101,20039
A,101010,19690
B,010101,19418
A,101010,19215
B,010101,18971
A,101010,18714
B,010101,18429
A,101010,18167
B,010101,17902
A,101010,17587
B,010101,17313
A,101010,16997
B,010101,16713
A,101010,16213
B,010101,15936
A,101010,15634
B,010101,15324
A,101010,15022
B,010101,14677
A,101010,14307
B,010101,13969
A,101010,13767
B,010101,13488
A,101010,13279
B,010101,13027
A,101010,12831
B,010101,12547
A,101010,12263
B,010101,11889
A,101010,11566
B,010101,11258
A,101010,10973
B,010101,10621
A,101010,10368
B,010101,10072
A,101010,9755
B,010101,9461
A,101010,9179
B,010101,8801
A,101010,8382
B,010101,8067
A,101010,7803
B,010101,7523
A,101010,7218
B,010101,6812
A,101010,6519
B,010101,6238
A,101010,6006
B,010101,5659
A,101010,5424
B,010101,5127
A,101010,4822
B,010101,4577
A,101010,4302
B,010101,3912
A,101010,3682
B,010101,3347
A,101010,3060
B,010101,2740
A,101010,2443
B,010101,2145
A,101010,1914
B,010101,1549
A,101010,1231
B,010101,917
A,101010,692
B,010101,432
A,101010,142
B,010101,0
