label,profile,start_update
A,101010,299701
B,010101,299393
A,101010,299011
B,010101,298604
A,101010,298323
B,010101,297989
A,101010,297785
B,010101,297584
A,101010,297341
B,010101,297042
A,101010,296678
B,010101,296418
A,101010,296116
B,010101,295866
A,101010,295582
B,010101,295210
A,101010,294781
B,010101,294500
A,101010,294181
B,010101,293848
A,101010,293589
B,010101,293294
A,101010,292969
B,010101,292771
A,101010,292500
B,010101,292169
A,101010,291796
B,010101,291509
A,101010,291117
B,010101,290857
A,101010,290616
B,010101,290291
A,101010,290031
B,010101,289736
A,101010,289421
B,010101,289198
A,101010,288902
B,010101,288657
A,101010,288280
B,010101,287942
A,101010,287615
B,010101,287327
A,101010,287027
B,010101,286700
A,101010,286430
B,010101,286070
A,101010,285851
B,010101,285526
A,101010,285170
B,010101,284877
A,101010,284646
B,010101,284336
A,101010,284018
B,010101,283830
A,101010,283531
B,010101,283317
A,101010,283019
B,010101,282724
A,101010,282424
B,010101,282219
A,101010,281961
B,010101,281681
A,101010,281310
B,010101,281077
A,101010,280765
B,010101,280535
A,101010,280197
B,010101,279902
A,101010,279680
B,010101,279374
A,101010,279102
B,010101,278861
A,101010,278521
B,010101,278202
A,101010,277915
B,010101,277643
A,101010,277306
B,010101,277003
A,101010,276789
B,010101,276556
A,101010,276268
B,010101,276021
A,101010,275678
B,010101,275340
A,101010,275024
B,010101,274697
A,101010,274411
B,010101,273970
A,101010,273652
B,010101,273285
A,101010,272897
B,010101,272636
A,101010,272337
B,010101,271938
A,101010,271649
B,010101,271291
A,101010,271119
B,010101,270908
A,101010,270629
B,010101,270359
A,101010,269997
B,010101,269653
A,101010,269191
B,010101,268967
A,101010,268668
B,010101,268458
A,101010,268098
B,010101,267639
A,101010,267446
B,010101,267149
A,101010,266908
B,010101,266695
A,101010,266339
B,010101,265965
A,101010,265625
B,010101,265317
A,101010,265042
B,010101,264799
A,101010,264400
B,010101,264146
A,101010,263847
B,010101,263622
A,101010,263233
B,010101,263004
A,101010,262681
B,010101,262439
A,101010,262145
B,010101,261884
A,101010,261555
B,010101,261343
A,101010,261040
B,010101,260607
A,101010,260273
