label,profile,start_update
A,101010,299701
B,010101,297423
A,101010,294855
B,010101,292622
A,101010,289076
B,010101,286348
A,101010,283867
B,010101,281280
A,101010,277923
B,010101,276088
A,101010,273222
B,010101,270196
A,101010,266905
B,010101,263955
A,101010,260036
B,010101,256358
A,101010,253232
B,010101,250507
A,101010,247463
B,010101,244570
A,101010,240595
B,010101,237672
A,101010,233662
B,010101,230107
A,101010,227995
B,010101,225000
A,101010,221494
B,010101,219080
A,101010,216054
B,010101,213950
A,101010,210861
B,010101,207219
A,101010,203724
B,010101,200364
A,101010,197910
B,010101,195940
A,101010,193083
B,010101,190324
A,101010,187027
B,010101,183790
A,101010,178904
B,010101,174240
A,101010,170994
B,010101,168053
A,101010,164437
B,010101,162505
A,101010,159930
B,010101,157577
A,101010,154733
B,010101,150748
A,101010,148194
B,010101,145163
A,101010,141819
B,010101,138446
A,101010,135232
B,010101,132448
A,101010,129455
B,010101,127182
A,101010,124276
B,010101,121081
A,101010,117053
B,010101,114701
A,101010,111195
B,010101,108036
A,101010,105169
B,010101,102515
A,101010,100021
B,010101,97282
A,101010,94091
B,010101,90409
A,101010,88275
B,010101,85166
A,101010,81482
B,010101,78352
A,101010,75920
B,010101,73625
A,101010,71238
B,010101,68158
A,101010,66489
B,010101,63991
A,101010,59939
B,010101,56709
A,101010,53582
B,010101,51371
A,101010,48956
B,010101,46512
A,101010,43523
B,010101,40319
A,101010,37224
B,010101,33888
A,101010,31277
B,010101,28453
A,101010,24955
B,010101,20821
A,101010,17409
B,010101,15613
A,101010,11740
B,010101,8553
A,101010,5579
B,010101,3449
A,101010,1307
B,010101,0
