label,profile,start_update
A,101010,299701
B,010101,299667
A,101010,299637
B,010101,299609
A,101010,299583
B,010101,299560
A,101010,299522
B,010101,299494
A,101010,299467
B,010101,299450
A,101010,299416
B,010101,299391
A,101010,299363
B,010101,299334
A,101010,299305
B,010101,299282
A,101010,299253
B,010101,299219
A,101010,299191
B,010101,299168
A,101010,299131
B,010101,299111
A,101010,299087
B,010101,299066
A,101010,299033
B,010101,298993
A,101010,298967
B,010101,298934
A,101010,298889
B,010101,298851
A,101010,298816
B,010101,298793
A,101010,298767
B,010101,298752
A,101010,298734
B,010101,298706
A,101010,298659
B,010101,298633
A,101010,298595
B,010101,298552
A,101010,298518
B,010101,298492
A,101010,298466
B,010101,298432
A,101010,298407
B,010101,298368
A,101010,298339
B,010101,298319
A,101010,298294
B,010101,298264
A,101010,298246
B,010101,298219
A,101010,298189
B,010101,298158
A,101010,298117
B,010101,298092
A,101010,298055
B,010101,298030
A,101010,298000
B,010101,297967
A,101010,297932
B,010101,297898
A,101010,297870
B,010101,297831
A,101010,297791
B,010101,297755
A,101010,297729
B,010101,297714
A,101010,297684
B,010101,297649
A,101010,297614
B,010101,297582
A,101010,297542
B,010101,297504
A,101010,297480
B,010101,297437
A,101010,297397
B,010101,297359
A,101010,297322
B,010101,297285
A,101010,297263
B,010101,297245
A,101010,297219
B,010101,297183
A,101010,297163
B,010101,297134
A,101010,297112
B,010101,297091
A,101010,297067
B,010101,297036
A,101010,297005
B,010101,296974
A,101010,296937
B,010101,296904
A,101010,296890
B,010101,296862
A,101010,296834
B,010101,296801
A,101010,296772
B,010101,296741
A,101010,296712
B,010101,296675
A,101010,296654
B,010101,296621
A,101010,296589
B,010101,296565
A,101010,296531
B,010101,296502
A,101010,296472
B,010101,296438
A,101010,296415
B,010101,296392
A,101010,296361
B,010101,296318
A,101010,296289
B,010101,296256
A,101010,296241
B,010101,296210
A,101010,296187
B,010101,296162
A,101010,296126
B,010101,296084
A,101010,296052
B,010101,296022
A,101010,295997
B,010101,295966
A,101010,295951
B,010101,295917
A,101010,295886
B,010101,295863
A,101010,295837
B,010101,295807
A,101010,295772
B,010101,295743
A,101010,295713
B,010101,295688
A,101010,295657
B,010101,295636
A,101010,295611
B,010101,295577
A,101010,295545
B,010101,295513
A,101010,295479
B,010101,295449
A,101010,295414
B,010101,295386
A,101010,295354
B,010101,295326
A,101010,295300
B,010101,295268
A,101010,295245
B,010101,295218
A,101010,295190
B,010101,295148
A,101010,295109
B,010101,295070
A,101010,295043
B,010101,294998
A,101010,294973
B,010101,294942
A,101010,294908
B,010101,294891
A,101010,294859
B,010101,294815
A,101010,294792
B,010101,294763
A,101010,294731
B,010101,294695
A,101010,294667
B,010101,294637
A,101010,294610
B,010101,294590
A,101010,294559
B,010101,294532
A,101010,294508
