label,profile,start_update
A,101010,299701
B,010101,295950
A,101010,292791
B,010101,290187
A,101010,287389
B,010101,285043
A,101010,282249
B,010101,278824
A,101010,276390
B,010101,273666
A,101010,269854
B,010101,267101
A,101010,264066
B,010101,260648
A,101010,258378
B,010101,256079
A,101010,253255
B,010101,250954
A,101010,247467
B,010101,245488
A,101010,242305
B,010101,238508
A,101010,234908
B,010101,232677
A,101010,229909
B,010101,226500
A,101010,222985
B,010101,219366
A,101010,216148
B,010101,212879
A,101010,209803
B,010101,207082
A,101010,203800
B,010101,200702
A,101010,197375
B,010101,194204
A,101010,190540
B,010101,187113
A,101010,185202
B,010101,182325
A,101010,178385
B,010101,175764
A,101010,172061
B,010101,169227
A,101010,166405
B,010101,162861
A,101010,159488
B,010101,156851
A,101010,152975
B,010101,149569
A,101010,146592
B,010101,143981
A,101010,139759
B,010101,136317
A,101010,133749
B,010101,131395
A,101010,128478
B,010101,125603
A,101010,124584
B,010101,121218
A,101010,117664
B,010101,113358
A,101010,109764
B,010101,107495
A,101010,103854
B,010101,101431
A,101010,98577
B,010101,96491
A,101010,94425
B,010101,91643
A,101010,89177
B,010101,86153
A,101010,83391
B,010101,80744
A,101010,77955
B,010101,74743
A,101010,71990
B,010101,68645
A,101010,66720
B,010101,62693
A,101010,59713
B,010101,57141
A,101010,54035
B,010101,50437
A,101010,47765
B,010101,44701
A,101010,41286
B,010101,37975
A,101010,35809
B,010101,32511
A,101010,30802
B,010101,27187
A,101010,23791
B,010101,21144
A,101010,18398
B,010101,16064
A,101010,12900
B,010101,9287
A,101010,6019
B,010101,3130
A,101010,10
B,010101,0
