label,profile,start_update
A,101010,299701
B,010101,296826
A,101010,293467
B,010101,289534
A,101010,286305
B,010101,284624
A,101010,280208
B,010101,277338
A,101010,274276
B,010101,271524
A,101010,269134
B,010101,266189
A,101010,263523
B,010101,260361
A,101010,258542
B,010101,256155
A,101010,253746
B,010101,250365
A,101010,246171
B,010101,242698
A,101010,240326
B,010101,238223
A,101010,235581
B,010101,232647
A,101010,230379
B,010101,228043
A,101010,224537
B,010101,220956
A,101010,218019
B,010101,215212
A,101010,211901
B,010101,209427
A,101010,205525
B,010101,202065
A,101010,198311
B,010101,194512
A,101010,192099
B,010101,188949
A,101010,185701
B,010101,183646
A,101010,180888
B,010101,177417
A,101010,173578
B,010101,170891
A,101010,167241
B,010101,163058
A,101010,159624
B,010101,156657
A,101010,152689
B,010101,149331
A,101010,146130
B,010101,143723
A,101010,140709
B,010101,138096
A,101010,135747
B,010101,133458
A,101010,129860
B,010101,127301
A,101010,125136
B,010101,121836
A,101010,119496
B,010101,116349
A,101010,113640
B,010101,111203
A,101010,107536
B,010101,105532
A,101010,102519
B,010101,98756
A,101010,96240
B,010101,93129
A,101010,90819
B,010101,87727
A,101010,85233
B,010101,81515
A,101010,79098
B,010101,75312
A,101010,72205
B,010101,70117
A,101010,67607
B,010101,64497
A,101010,60737
B,010101,57459
A,101010,54997
B,010101,52248
A,101010,50097
B,010101,46889
A,101010,44811
B,010101,41255
A,101010,38876
B,010101,35968
A,101010,33196
B,010101,30773
A,101010,27463
B,010101,24880
A,101010,21915
B,010101,18232
A,101010,15762
B,010101,12614
A,101010,10141
B,010101,7505
A,101010,4313
B,010101,1622
A,101010,0
