label,profile,start_update
101010,101010,299701
110010,110010,298038
010000,010000,295168
011010,011010,292657
101000,101000,289932
110000,110000,286407
110111,110111,284835
101010,101010,282353
001101,001101,279466
001101,001101,276357
111001,111001,272974
010001,010001,269434
000011,000011,265972
110111,110111,262864
111100,111100,259525
101010,101010,256881
110110,110110,253786
000010,000010,250951
010111,010111,247727
000100,000100,243963
011000,011000,240853
010001,010001,237816
010100,010100,235061
111111,111111,232598
100110,100110,229743
001111,001111,225962
011110,011110,223369
001110,001110,219694
101000,101000,216967
010100,010100,213323
000000,000000,210135
001011,001011,206841
010010,010010,203912
101100,101100,201243
110110,110110,199048
001110,001110,196506
111001,111001,193337
011110,011110,190141
110100,110100,186250
101110,101110,183375
011110,011110,181013
001100,001100,177716
011001,011001,174364
101110,101110,170951
001101,001101,167831
101110,101110,164259
111100,111100,161867
111010,111010,158171
011110,011110,155605
100110,100110,153102
111011,111011,151877
001100,001100,148068
001111,001111,144955
101011,101011,142113
000111,000111,139394
000001,000001,136391
010010,010010,132771
100010,100010,129974
010010,010010,128050
101110,101110,125504
101110,101110,122947
101000,101000,119719
001110,001110,116548
111011,111011,114062
000110,000110,109510
010000,010000,106201
010000,010000,104006
001000,001000,100582
100000,100000,96425
011001,011001,93110
001111,001111,91063
001100,001100,88838
100110,100110,85896
001110,001110,82645
011011,011011,80486
000101,000101,77277
011100,011100,74187
100110,100110,71756
110000,110000,70171
000101,000101,67621
001100,001100,63984
111001,111001,60186
101100,101100,57021
111110,111110,54992
001110,001110,51362
100100,100100,47331
101001,101001,45081
001011,001011,41577
110001,110001,38308
000000,000000,35178
100010,100010,33134
100110,100110,29117
100001,100001,27074
001001,001001,24542
000000,000000,21052
010110,010110,17956
111010,111010,15649
000110,000110,13713
010000,010000,10318
110100,110100,7605
100100,100100,4830
111101,111101,1607
110000,110000,0
