label,profile,start_update
101010,101010,299701
001110,001110,297301
110000,110000,292928
011000,011000,291380
000110,000110,288839
010100,010100,285404
111100,111100,282289
001101,001101,279160
111110,111110,276602
110001,110001,273619
011000,011000,271343
010011,010011,268739
110110,110110,266622
111111,111111,263404
000010,000010,261147
110101,110101,258475
110001,110001,255857
011000,011000,253495
011100,011100,250762
100110,100110,247677
100100,100100,245072
000110,000110,242702
100011,100011,239385
111000,111000,237369
110110,110110,233032
011110,011110,230244
111100,111100,226397
000010,000010,223285
110001,110001,220498
001101,001101,217512
011010,011010,214902
101101,101101,211921
100110,100110,209967
110101,110101,206795
000001,000001,203888
000001,000001,201045
000011,000011,197840
100000,100000,195972
110111,110111,193332
010111,010111,189964
110001,110001,187271
100001,100001,184419
010110,010110,181435
010101,010101,178414
101001,101001,174186
100111,100111,171858
101010,101010,169454
010010,010010,166787
100110,100110,163483
111010,111010,161584
101110,101110,159216
100010,100010,156464
010001,010001,153982
110001,110001,150605
100101,100101,148391
000000,000000,145648
000101,000101,142844
111111,111111,139999
111001,111001,136721
011000,011000,133108
110101,110101,130303
011110,011110,127155
011101,011101,125605
110100,110100,122274
001111,001111,119953
100000,100000,117272
001000,001000,114945
000100,000100,111286
100110,100110,108163
001111,001111,105205
101101,101101,102424
100010,100010,98637
100101,100101,95881
011001,011001,92051
001100,001100,89702
000010,000010,87630
110010,110010,84442
010110,010110,80654
000110,000110,77803
001010,001010,74827
111010,111010,71189
110101,110101,68994
100001,100001,66059
101111,101111,63075
011110,011110,60301
011110,011110,57860
010011,010011,54570
110001,110001,52649
000000,000000,48505
001101,001101,45195
100001,100001,42155
100101,100101,38751
111100,111100,36277
011100,011100,33115
101001,101001,30354
111001,111001,27290
101011,101011,24388
001100,001100,21500
100110,100110,18466
110001,110001,15421
010101,010101,13584
000101,000101,10249
101000,101000,7198
101000,101000,4222
000111,000111,826
010110,010110,0
